"filename", "language", "JavaScript", "YAML", "JSON", "Markdown", "SCSS", "HTML", "Vue.js", "XML", "comment", "blank", "total"
"/home/xbj/桌面/parallel-monitor/monitor_web/src/components/Crud/UT.operation.vue", "Vue.js", 0, 0, 0, 0, 0, 0, 47, 0, 18, 1, 66
"/home/xbj/桌面/parallel-monitor/monitor_web/src/components/Crud/crud.js", "JavaScript", 664, 0, 0, 0, 0, 0, 0, 0, 191, 15, 870
"/home/xbj/桌面/parallel-monitor/monitor_web/src/components/DateRangePicker/index.vue", "Vue.js", 0, 0, 0, 0, 0, 0, 44, 0, 0, 2, 46
"/home/xbj/桌面/parallel-monitor/monitor_web/src/components/Dict/Dict.js", "JavaScript", 27, 0, 0, 0, 0, 0, 0, 0, 0, 3, 30
"/home/xbj/桌面/parallel-monitor/monitor_web/src/components/Dict/index.js", "JavaScript", 27, 0, 0, 0, 0, 0, 0, 0, 0, 3, 30
"/home/xbj/桌面/parallel-monitor/monitor_web/src/components/Doc/index.vue", "Vue.js", 0, 0, 0, 0, 0, 0, 15, 0, 0, 2, 17
"/home/xbj/桌面/parallel-monitor/monitor_web/src/components/Echarts/Ball.vue", "Vue.js", 0, 0, 0, 0, 0, 0, 116, 0, 1, 1, 118
"/home/xbj/桌面/parallel-monitor/monitor_web/src/components/Echarts/BarChart.vue", "Vue.js", 0, 0, 0, 0, 0, 0, 124, 0, 2, 3, 129
"/home/xbj/桌面/parallel-monitor/monitor_web/src/components/Echarts/Category.vue", "Vue.js", 0, 0, 0, 0, 0, 0, 427, 0, 0, 12, 439
"/home/xbj/桌面/parallel-monitor/monitor_web/src/components/Echarts/Chartplug.vue", "Vue.js", 0, 0, 0, 0, 0, 0, 505, 0, 50, 6, 561
"/home/xbj/桌面/parallel-monitor/monitor_web/src/components/Echarts/Clocks.vue", "Vue.js", 0, 0, 0, 0, 0, 0, 271, 0, 30, 4, 305
"/home/xbj/桌面/parallel-monitor/monitor_web/src/components/Echarts/Funnel.vue", "Vue.js", 0, 0, 0, 0, 0, 0, 115, 0, 1, 5, 121
"/home/xbj/桌面/parallel-monitor/monitor_web/src/components/Echarts/Gauge.vue", "Vue.js", 0, 0, 0, 0, 0, 0, 170, 0, 89, 2, 261
